,_id,ViewData.BreakID,ViewData.Status,ViewData.SPM ID,ViewData.Currency,ViewData.Custodian Account,ViewData.ISIN,ViewData.Transaction Type,ViewData.Trade Date,ViewData.CUSIP,ViewData.Description,ViewData.SEDOL,ViewData.Ticker,ViewData.Underlying Cusip,ViewData.Underlying ISIN,ViewData.Underlying Sedol,ViewData.Settle Date,ViewData.Fund,ViewData.Cancel Amount,ViewData.Accounting Net Amount,ViewData.B-P Net Amount,ViewData.Net Amount Difference,ViewData.Net Amount Difference Absolute,ViewData.Custodian,ViewData.Asset Type Category,ViewData.Cancel Flag,ViewData.Investment Type,ViewData.Prime Broker,ViewData.Quantity,ViewData.Price,ViewData.Commission,ViewData.Transaction Category,ViewData.ExpiryDate,ViewData.Base Net Amount,ViewData.Strike Price,ViewData.OTE Ticker,ViewData.Age,ViewData.Age WK,ViewData.Mapped Custodian Account,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds
10,5e3815a843338217dc17cf42,1108177634,UDB,,USD,038CDMM20,,Futures Collateral,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,MF,-27635.16,,-22160.04,-22160.04,22160.04,MSCO,015G,0.0,PB,,0.0,0.0,0.0,FUTURES/VARIATION MARGIN,,,,,0,0,MS_PB_MF,,9_125712442_Morgan Stanley
11,5e3815a843338217dc17cf4e,1108177646,UDB,,USD,038CDNXI1,,Futures Collateral,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-19871.82,,-15705.1,-15705.1,15705.1,MSCO,015G,0.0,PB,,0.0,0.0,0.0,FUTURES/VARIATION MARGIN,,,,,0,0,MS_PB_PO,,12_125712442_Morgan Stanley
12,5e3815a843338217dc17cf52,1108177648,UDB,,USD,038CDAA78,,Futures Collateral,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,OG,-92941.85,,-52221.0,-52221.0,52221.0,MSCO,015G,0.0,PB,,0.0,0.0,0.0,FUTURES/VARIATION MARGIN,,,,,0,0,MS_PB_OG,,2_125712442_Morgan Stanley
13,5e3815a843338217dc17cf54,1108177652,UDB,,USD,038CDACP6,,Futures Collateral,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,MS,-225796.45,,-112366.34,-112366.34,112366.34,MSCO,015G,0.0,PB,,0.0,0.0,0.0,FUTURES/VARIATION MARGIN,,,,,0,0,MS_PB_MS,,4_125712442_Morgan Stanley
14,5e3815a843338217dc17cf63,1108177680,UDB,,USD,038CDJ831,,Futures Collateral,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-365814.67,,-196969.08,-196969.08,196969.08,MSCO,015G,0.0,PB,,0.0,0.0,0.0,FUTURES/VARIATION MARGIN,,,,,0,0,MS_PB_R1,,6_125712442_Morgan Stanley
15,5e39463843338306b47f993e,1110603650,OB,,USD,04F099370,,AllocLeg,01-17-2020,99O24KV00,CALL- AXS 100 @ 65  EXP 03/20/2020,,AXS200320C00065000,BMG0692U1099,BMG0692U1099,2677606,01-21-2020,04F099370,-47.0,,-15022.32,-15022.32,15022.32,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,0,0,MS_PB_A1,,"1961_125712442_Morgan Stanley,1963_125712442_Morgan Stanley,1678_125712442_Morgan Stanley,1687_125712442_Morgan Stanley,1679_125712442_Morgan Stanley,1674_125712442_Morgan Stanley,1686_125712442_Morgan Stanley,1676_125712442_Morgan Stanley,1962_125712442_Morgan Stanley,1675_125712442_Morgan Stanley,1677_125712442_Morgan Stanley,1685_125712442_Morgan Stanley"
16,5e3a6b4b1554580448c8913c,1112122801,SDB,,USD,00269215,US0268747849,Buy,01-21-2020,026874784,"AMERICAN INTL GROUP, INC. CMN",2027342,AIG,,,,01-23-2020,00269215,-39412.01,,-39412.01,-39412.01,39412.01,00269215,CA,0.0,,GS,756.0,52.1283,-3.02,,,,,,0,0,GSIL_PB_PO,,615_125715695_Goldman Sachs
17,5e3bd73b4333822c84a4bf61,1089527380,OB,,USD,038CDNXI1,,EQUITY SWAP LONG DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,0.25,,0.25,0.25,0.25,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP LONG DIVIDEND,,,,,16,12,MS_PB_PO,,595_125712442_Morgan Stanley
18,5e3bd73b4333822c84a4bf87,1089527392,OB,,USD,038CDNXI1,,EQUITY SWAP SHORT DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-0.16,,-0.16,-0.16,0.16,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP SHORT DIVIDEND,,,,,16,12,MS_PB_PO,,596_125712442_Morgan Stanley
19,5e3bd73b4333822c84a4bfc7,1089527902,OB,,USD,04F099370,,QPWH9- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.41,,-0.41,-0.41,0.41,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPWH9- EQSWAP DIV CLIENT TAX,,,,,16,12,MS_PB_A1,,1958_125712442_Morgan Stanley
20,5e3bd73b4333822c84a4bfde,1089527733,OB,,USD,04F099370,,QPPE1- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.67,,-0.67,-0.67,0.67,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPPE1- EQSWAP DIV CLIENT TAX,,,,,16,12,MS_PB_A1,,1959_125712442_Morgan Stanley
21,5e3bd73b4333822c84a4c03b,1089492180,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1V3,CBT UST 10Y MAR20  FUTURE,,ZNH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,16,12,MS_PB_A1,,1704_125712442_Morgan Stanley
22,5e3bd73b4333822c84a4c0db,1089491261,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1T8,CBT US LONG TERM ULTRA TREAS BOND MAR20,,UBH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,16,12,MS_PB_A1,,1702_125712442_Morgan Stanley
23,5e3bd73b4333822c84a4c19b,1089527742,OB,,USD,04F099370,US36197T1034,GW PHRMA PLC,01-21-2020,36197T103,GW PHRMA PLC,B94RPL5,GWPH,GB0030544687,GB0030544687,3054468,01-21-2020,04F099370,-4.07,,-4.07,-4.07,4.07,MSIP,015G,0.0,PB,,0.0,0.0,0.0,GW PHRMA PLC,,,,,16,12,MS_PB_A1,,1957_125712442_Morgan Stanley
24,5e3bd73b4333822c84a4c206,1089527723,OB,,USD,04F099370,US04016X1019,ARGEN SE - ADR,01-21-2020,04016X101,ARGEN SE - ADR,BDVLM39,ARGX,NL0010832176,NL0010832176,BNHKYX4,01-21-2020,04F099370,-32.09,,-32.09,-32.09,32.09,MSIP,015G,0.0,PB,,0.0,0.0,0.0,ARGEN SE - ADR,,,,,16,12,MS_PB_A1,,1661_125712442_Morgan Stanley
25,5e3bd73b4333822c84a4c25c,1089527400,OB,,USD,038CDNXI1,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,33.05,,33.05,33.05,33.05,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,16,12,MS_PB_PO,,594_125712442_Morgan Stanley
26,5e3bd73b4333822c84a4c286,1089527769,OB,,USD,038CDL8L6,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,MA,17.58,,17.58,17.58,17.58,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,16,12,MS_PB_MA,,1100_125712442_Morgan Stanley
27,5e3bd73b4333822c84a4c2c6,1089527323,OB,,USD,038CDJ831,,QO99F- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-3.41,,-3.41,-3.41,3.41,MSCO,015G,0.0,PB,,0.0,0.0,0.0,QO99F- EQSWAP DIV CLIENT TAX,,,,,16,12,MS_PB_R1,,104_125712442_Morgan Stanley
28,5e3bd73c4333822c84a4c30c,1092869096,SMB,,USD,MS_PB_A1,US30161N1019,Buy,01-17-2020,30161N101,EXELON CORP,2670519,EXC,,,,01-22-2020,A1,-229500.0,-229500.0,-229602.0,-102.0,102.0,MS,Common Stock,0.0,Common Stock,MS,5100.0,45.0,0.0,BUY LONG,,229500.0,0.0,EXC,15,11,MS_PB_A1,1915_125715430_Advent Geneva,2022_125715430_Morgan Stanley
